"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"363","Utvisning","16:05","","Jimmy Dennerby","Djurgårdens IF IBS","Period3","Hårt spel 2",2,"Djurgårdens IF IBS - IBK Runsten","David Berger","Tobias Berger","David Berger, Tobias Berger"
"364","Utvisning","13:27","","Jimmy Bagge","Åby IBK","Period2","Slag",2,"Åby IBK - FBC Lerum","Jonatan Lindberg","Erik Lundgren","Jonatan Lindberg, Erik Lundgren"
"365","Utvisning","09:14","","Jimmy Bagge","Åby IBK","Period3","Hårt spel 2",2,"Åby IBK - FBC Lerum","Jonatan Lindberg","Erik Lundgren","Jonatan Lindberg, Erik Lundgren"
"366","Utvisning","14:59","","Axel Malmgren","FBC Lerum","Period3","Fördröjande av spelet",2,"Åby IBK - FBC Lerum","Jonatan Lindberg","Erik Lundgren","Jonatan Lindberg, Erik Lundgren"
"367","Utvisning","19:54","","Jonathan Pegler","Åby IBK","Period3","Slag",2,"Åby IBK - FBC Lerum","Jonatan Lindberg","Erik Lundgren","Jonatan Lindberg, Erik Lundgren"
"368","Utvisning","13:05","","Erik Roos","RIG Umeå IBF","Period1","Obstruktion",2,"IBK Runsten - RIG Umeå IBF","Jonatan Lindberg","Erik Lundgren","Jonatan Lindberg, Erik Lundgren"
"369","Utvisning","16:19","","Manne Fornander","IBK Runsten","Period2","Slag",2,"IBK Runsten - RIG Umeå IBF","Jonatan Lindberg","Erik Lundgren","Jonatan Lindberg, Erik Lundgren"
"370","Utvisning","05:13","","Simon Bergström","Hudik/Björkberg IBK","Period2","Fasthållning",2,"FBI Tullinge - Hudik/Björkberg IBK","Robert Forslind Lovrencic","Peter Palmelius","Robert Forslind Lovrencic, Peter Palmelius"
"371","Utvisning","13:54","","Dennis Schmuck","FBI Tullinge","Period2","Fördröjande av spelet",2,"FBI Tullinge - Hudik/Björkberg IBK","Robert Forslind Lovrencic","Peter Palmelius","Robert Forslind Lovrencic, Peter Palmelius"
"372","Utvisning","15:24","","Kristoffer Karlsson","Lagan IBK","Period1","Hårt spel 2",2,"Strängnäs IBK - Lagan IBK","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
"373","Utvisning","03:57","","Joakim Alfredsen","Strängnäs IBK","Period2","Osportsligt uppträdande",12,"Strängnäs IBK - Lagan IBK","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
"374","Utvisning","06:44","","Viktor Carlsson","Lagan IBK","Period2","Otillåten trängning",2,"Strängnäs IBK - Lagan IBK","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
"375","Utvisning","19:22","","William Park","Lagan IBK","Period3","Låsning av klubba",2,"Strängnäs IBK - Lagan IBK","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
"376","Utvisning","19:54","","Kristoffer Karlsson","Lagan IBK","Period3","Hands",2,"Strängnäs IBK - Lagan IBK","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
