"","X","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"608",608,"Utvisning","07:50",NA,"Oscar Magnusson ","Ersboda SK","Period3","Ej avlägsnat avslagna klubbdelar",2,"Ersboda SK - Umeå City IBF","Kim Fallbjörk","Rasmus Säfvenberg","Kim Fallbjörk, Rasmus Säfvenberg"
"609",609,"Utvisning","10:59",NA,"Christoffer Nilsson ","Umeå City IBF","Period3","Slag",2,"Ersboda SK - Umeå City IBF","Kim Fallbjörk","Rasmus Säfvenberg","Kim Fallbjörk, Rasmus Säfvenberg"
"610",610,"Utvisning","15:52",NA,"Ludvig Lilja ","Ersboda SK","Period3","Otillåten trängning",2,"Ersboda SK - Umeå City IBF","Kim Fallbjörk","Rasmus Säfvenberg","Kim Fallbjörk, Rasmus Säfvenberg"
"611",611,"Utvisning","15:52",NA,"Oskar Swärd","Umeå City IBF","Period3","Osportsligt uppträdande",12,"Ersboda SK - Umeå City IBF","Kim Fallbjörk","Rasmus Säfvenberg","Kim Fallbjörk, Rasmus Säfvenberg"
"612",612,"Utvisning","14:37",NA,"Axel Lindström","Gimonäs Umeå IF","Period1","Slag",2,"Gimonäs Umeå IF - Ersboda SK","Robert Segerstedt","Ulf Stödberg","Robert Segerstedt, Ulf Stödberg"
"613",613,"Utvisning","02:28",NA,"Samuel Nygren","Gimonäs Umeå IF","Period2","Otillåten trängning",2,"Gimonäs Umeå IF - Ersboda SK","Robert Segerstedt","Ulf Stödberg","Robert Segerstedt, Ulf Stödberg"
"614",614,"Utvisning","17:30",NA,"Sebastian Hasselryd","Gimonäs Umeå IF","Period2","Fasthållning",2,"Gimonäs Umeå IF - Ersboda SK","Robert Segerstedt","Ulf Stödberg","Robert Segerstedt, Ulf Stödberg"
"615",615,"Utvisning","19:07",NA,"Ludvig Andersson","Ersboda SK","Period2","Slag",2,"Gimonäs Umeå IF - Ersboda SK","Robert Segerstedt","Ulf Stödberg","Robert Segerstedt, Ulf Stödberg"
"616",616,"Utvisning","14:08",NA,"Ludvig Lilja ","Ersboda SK","Period3","Otillåten trängning",2,"Gimonäs Umeå IF - Ersboda SK","Robert Segerstedt","Ulf Stödberg","Robert Segerstedt, Ulf Stödberg"
"617",617,"Utvisning","12:24",NA,"Anton Wallgren","IBF Dalen","Period1","Slag",2,"IBF Dalen - Gamla Stan IBK","Joakim Broman","Andreas Åström","Joakim Broman, Andreas Åström"
"618",618,"Utvisning","16:12",NA,"Samuel Nejdsäter","IBF Dalen","Period1","Låsning av klubba",2,"IBF Dalen - Gamla Stan IBK","Joakim Broman","Andreas Åström","Joakim Broman, Andreas Åström"
"619",619,"Utvisning","01:50",NA,"Linus Wilhelmsson","Gamla Stan IBK","Period3","Slag",2,"IBF Dalen - Gamla Stan IBK","Joakim Broman","Andreas Åström","Joakim Broman, Andreas Åström"
"620",620,"Utvisning","04:09",NA,"Oscar Hedblad","Gamla Stan IBK","Period3","Nick",2,"IBF Dalen - Gamla Stan IBK","Joakim Broman","Andreas Åström","Joakim Broman, Andreas Åström"
"621",621,"Utvisning","18:19",NA,"Pontus Lövf Lindqvist","Gamla Stan IBK","Period3","Slag",2,"IBF Dalen - Gamla Stan IBK","Joakim Broman","Andreas Åström","Joakim Broman, Andreas Åström"
"622",622,"Utvisning","19:57",NA,"Rasmus Lindberg","Spöland Vännäs IF","Period1","Obstruktion",2,"Spöland Vännäs IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"623",623,"Utvisning","04:15",NA,"Ludvig Nyman","Umeå City IBF","Period2","Fasthållning",2,"Spöland Vännäs IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"624",624,"Utvisning","12:57",NA,"Adam Brundin","Umeå City IBF","Period2","Obstruktion",2,"Spöland Vännäs IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"625",625,"Utvisning","11:02",NA,"Albin Lundin","Umeå City IBF","Period3","Slag",2,"Spöland Vännäs IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"626",626,"Utvisning","16:05",NA,"Arvid Kärnebro","Spöland Vännäs IF","Period3","Obstruktion",2,"Spöland Vännäs IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"627",627,"Utvisning","19:51",NA,"Henrik Larson","Spöland Vännäs IF","Period3","Hårt spel 2",2,"Spöland Vännäs IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"628",628,"Utvisning","10:20",NA,"Anton Wallgren","IBF Dalen","Period2","Lyftning av klubba",2,"Umeå City IBF - IBF Dalen","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"629",629,"Utvisning","11:00",NA,"William Byström","Umeå City IBF","Period2","Hands",2,"Umeå City IBF - IBF Dalen","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"630",630,"Utvisning","15:19",NA,"Adam Kryg","IBF Dalen","Period3","Fasthållning",2,"Umeå City IBF - IBF Dalen","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"631",631,"Utvisning","06:22",NA,"Henrik Larson","Spöland Vännäs IF","Period2","Slag",2,"Gamla Stan IBK - Spöland Vännäs IF","Micael Holmbom","Johan Rönnberg","Micael Holmbom, Johan Rönnberg"
"632",632,"Utvisning","07:24",NA,"Gabriel Grönlund","Gamla Stan IBK","Period1","Otillåten trängning",2,"Gamla Stan IBK - Umeå City IBF","David Jonsson","Johan Rönnberg","David Jonsson, Johan Rönnberg"
"633",633,"Utvisning","03:30",NA,"Linus Wilhelmsson","Gamla Stan IBK","Period2","Låsning av klubba",2,"Gamla Stan IBK - Umeå City IBF","David Jonsson","Johan Rönnberg","David Jonsson, Johan Rönnberg"
"634",634,"Utvisning","11:31",NA,"Victor Olofsson-Nilsson","Umeå City IBF","Period2","Spel utan klubba",2,"Gamla Stan IBK - Umeå City IBF","David Jonsson","Johan Rönnberg","David Jonsson, Johan Rönnberg"
"635",635,"Utvisning","17:22",NA,"Oskar Linder","Gamla Stan IBK","Period2","Hög spark",2,"Gamla Stan IBK - Umeå City IBF","David Jonsson","Johan Rönnberg","David Jonsson, Johan Rönnberg"
"636",636,"Utvisning","12:26",NA,"Oskar Linder","Gamla Stan IBK","Period3","Slag",2,"Gamla Stan IBK - Umeå City IBF","David Jonsson","Johan Rönnberg","David Jonsson, Johan Rönnberg"
"637",637,"Utvisning","12:35",NA,"Samuel Nejdsäter","IBF Dalen","Period1","Felaktigt avstånd",2,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"638",638,"Utvisning","02:29",NA,"Samuel Nejdsäter","IBF Dalen","Period2","Obstruktion",2,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"639",639,"Utvisning","13:56",NA,"Hampus lindegren","Spöland Vännäs IF","Period2","Straff",2,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"640",640,"Utvisning","05:08",NA,"Leon Ericsson","IBF Dalen","Period3","Otillåten trängning",2,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"641",641,"Utvisning","11:12",NA,"Adam Norell","IBF Dalen","Period3","Slag",2,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"642",642,"Utvisning","17:45",NA,"Anton Wallgren","IBF Dalen","Period3","Hårt spel 2",2,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"643",643,"Utvisning","17:47",NA,"Rasmus Lindberg","Spöland Vännäs IF","Period3","Hårt spel 5",5,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"644",644,"Utvisning","17:47",NA,"Elias Bäckström","IBF Dalen","Period3","Felaktigt avstånd",2,"Spöland Vännäs IF - IBF Dalen","Per Fallbjörk","Rasmus Säfvenberg","Per Fallbjörk, Rasmus Säfvenberg"
"645",645,"Utvisning","04:41",NA,"Anton Wallgren","IBF Dalen","Period3","Hårt spel 2",2,"Ersboda SK - IBF Dalen","Gustav Broadhall","Daniel Johannesson","Gustav Broadhall, Daniel Johannesson"
"646",646,"Utvisning","19:43",NA,"Johannes Granath","Ersboda SK","Period3","Hårt spel 2",2,"Ersboda SK - IBF Dalen","Gustav Broadhall","Daniel Johannesson","Gustav Broadhall, Daniel Johannesson"
"647",647,"Utvisning","19:43",NA,"Anton Wallgren","IBF Dalen","Period3","Otillåten trängning",2,"Ersboda SK - IBF Dalen","Gustav Broadhall","Daniel Johannesson","Gustav Broadhall, Daniel Johannesson"
"648",648,"Utvisning","09:15",NA,"Viktor Vihtari Brändström","Gimonäs Umeå IF","Period2","Lyftning av klubba",2,"Gimonäs Umeå IF - Gamla Stan IBK","Lasse Ekesryd","Jörgen Lundberg","Lasse Ekesryd, Jörgen Lundberg"
"649",649,"Utvisning","14:03",NA,"Pontus Lindström","Gamla Stan IBK","Period3","Slag",2,"Gimonäs Umeå IF - Gamla Stan IBK","Lasse Ekesryd","Jörgen Lundberg","Lasse Ekesryd, Jörgen Lundberg"
"650",650,"Utvisning","14:30",NA,"Elias Bark Pettersson","Gamla Stan IBK","Period3","Slag",2,"Gimonäs Umeå IF - Gamla Stan IBK","Lasse Ekesryd","Jörgen Lundberg","Lasse Ekesryd, Jörgen Lundberg"
"651",651,"Utvisning","04:49",NA,"Jonathan Persson","Spöland Vännäs IF","Period2","Otillåten trängning",2,"Ersboda SK - Spöland Vännäs IF","","Thanasis Provatas","Thanasis Provatas"
"652",652,"Utvisning","18:39",NA,"Noah Zakrisson","Gimonäs Umeå IF","Period1","Felaktigt avstånd",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"653",653,"Utvisning","07:24",NA,"Oscar Stensson","Umeå City IBF","Period2","Protest mot domslut",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"654",654,"Utvisning","10:38",NA,"Alfred Stigbrand","Gimonäs Umeå IF","Period2","Slag",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"655",655,"Utvisning","14:39",NA,"Noah Zakrisson","Gimonäs Umeå IF","Period2","Protest mot domslut",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"656",656,"Utvisning","19:54",NA,"Albin Karlsson","Umeå City IBF","Period2","Hårt spel 2",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"657",657,"Utvisning","06:53",NA,"Emil Malm","Umeå City IBF","Period3","Låsning av klubba",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"658",658,"Utvisning","08:13",NA,"August Flod","IBF Dalen","Period1","Slag",2,"IBF Dalen - Gimonäs Umeå IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"659",659,"Utvisning","13:20",NA,"Samuel Nygren","Gimonäs Umeå IF","Period2","Lyftning av klubba",2,"IBF Dalen - Gimonäs Umeå IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"660",660,"Utvisning","01:37",NA,"Kristofer Rönnlund","IBF Dalen","Period3","Fasthållning",2,"IBF Dalen - Gimonäs Umeå IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"661",661,"Utvisning","15:03",NA,"Alexander Westman","IBF Dalen","Period3","Slag",2,"IBF Dalen - Gimonäs Umeå IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"662",662,"Utvisning","03:21",NA,"Ludvig Lilja ","Ersboda SK","Period2","Hårt spel 2",2,"Ersboda SK - Gamla Stan IBK","Klas Höglund","Thanasis Provatas","Klas Höglund, Thanasis Provatas"
"663",663,"Utvisning","05:01",NA,"Johannes Granath","Ersboda SK","Period2","Hårt spel 2",2,"Ersboda SK - Gamla Stan IBK","Klas Höglund","Thanasis Provatas","Klas Höglund, Thanasis Provatas"
"664",664,"Utvisning","12:16",NA,"Isak Hermansson","Ersboda SK","Period3","Liggande spel",2,"Ersboda SK - Gamla Stan IBK","Klas Höglund","Thanasis Provatas","Klas Höglund, Thanasis Provatas"
"665",665,"Utvisning","14:37",NA,"Ludvig Lilja ","Ersboda SK","Period3","Hårt spel 2",2,"Ersboda SK - Gamla Stan IBK","Klas Höglund","Thanasis Provatas","Klas Höglund, Thanasis Provatas"
"666",666,"Utvisning","17:34",NA,"Mattias Håkansson","Ersboda SK","Period3","Hårt spel 2",2,"Ersboda SK - Gamla Stan IBK","Klas Höglund","Thanasis Provatas","Klas Höglund, Thanasis Provatas"
"667",667,"Utvisning","06:37",NA,"William Norman","Ersboda SK","Period2","Obstruktion",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"668",668,"Utvisning","06:37",NA,"Jonathan Granath","Ersboda SK","Period2","Slag",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"669",669,"Utvisning","09:26",NA,"Linus Schefström","Ersboda SK","Period2","Protest mot domslut",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"670",670,"Utvisning","19:45",NA,"Jonathan Granath","Ersboda SK","Period2","Slag",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"671",671,"Utvisning","03:36",NA,"Victor Olofsson-Nilsson","Umeå City IBF","Period3","Slag",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"672",672,"Utvisning","12:57",NA,"Ludvig Wiechel","Umeå City IBF","Period3","Hårt spel 2",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"673",673,"Utvisning","12:57",NA,"William Norman","Ersboda SK","Period3","Hårt spel 2",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"674",674,"Utvisning","18:10",NA,"Simon Ekman","Umeå City IBF","Period3","Hårt spel 2",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"675",675,"Utvisning","19:53",NA,"Jonathan Granath","Ersboda SK","Period3","Hårt spel 2",2,"Ersboda SK - Umeå City IBF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"676",676,"Utvisning","06:20",NA,"Viktor Forsell","Gimonäs Umeå IF","Period1","För många spelare på plan",2,"Spöland Vännäs IF - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"677",677,"Utvisning","16:19",NA,"Helmer Wiklund","Gimonäs Umeå IF","Period2","Slag",2,"Spöland Vännäs IF - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"678",678,"Utvisning","03:23",NA,"Henrik Larson","Spöland Vännäs IF","Period3","Slag",2,"Spöland Vännäs IF - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"679",679,"Utvisning","08:58",NA,"Sebastian Franzén","Umeå City IBF","Period2","Obstruktion",2,"Ersboda SK - Umeå City IBF","","Thanasis Provatas","Thanasis Provatas"
"680",680,"Utvisning","19:25",NA,"Alvar Werner","Umeå City IBF","Period3","Slag",2,"Ersboda SK - Umeå City IBF","","Thanasis Provatas","Thanasis Provatas"
