"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"108","Utvisning","06:58","","Hanna Erlandsson","Gävle GIK","Period2","Osportsligt uppträdande",12,"Gävle GIK - KAIS Mora UIF","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"109","Utvisning","11:26","","Alice Winges","KAIS Mora UIF","Period2","Slag",2,"Gävle GIK - KAIS Mora UIF","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"110","Utvisning","15:38","","Malin Eriksson","Gävle GIK","Period3","Osportsligt uppträdande",12,"Gävle GIK - KAIS Mora UIF","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"111","Utvisning","09:29","","Lisa Svantesson","IBF Falun Ungdom","Period3","Hårt spel 2",2,"Alunda IBF - IBF Falun Ungdom","Leo Holmström","Linus Isberg","Leo Holmström, Linus Isberg"
"112","Utvisning","19:23","","Othilia Forsberg","IBF Falun Ungdom","Period3","Slag",2,"Alunda IBF - IBF Falun Ungdom","Leo Holmström","Linus Isberg","Leo Holmström, Linus Isberg"
"113","Utvisning","05:54","","Lisa Olsson","IBF Hedemora","Period1","Slag",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"114","Utvisning","06:09","","Madeleine Högosta","IBF Hedemora","Period2","Slag",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"115","Utvisning","10:07","","Cecilia Nyström","IBF Hedemora","Period2","Slag",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"116","Utvisning","18:11","","Moa Hedström","Gävle GIK","Period2","Obstruktion",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"117","Utvisning","19:07","","Julia Karström","Gävle GIK","Period2","Slag",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"118","Utvisning","03:34","","Malin Eriksson","Gävle GIK","Period3","Hårt spel 2",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"119","Utvisning","06:25","","Ida Käll","Gävle GIK","Period3","Slag",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"120","Utvisning","07:23","","Jennifer Trädgårds-Kaijanmäki","IBF Hedemora","Period3","Slag",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"121","Utvisning","09:16","","Madeleine Högosta","IBF Hedemora","Period3","Slag",2,"IBF Hedemora - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"122","Utvisning","03:26","","Jennifer Trädgårds-Kaijanmäki","IBF Hedemora","Period2","Upprepade förseelser",2,"Storvreta IBK - IBF Hedemora","Daniel Larsson","Amir Zilic","Daniel Larsson, Amir Zilic"
"123","Utvisning","11:42","","Fanny Schenning","Storvreta IBK","Period2","Låsning av klubba",2,"Storvreta IBK - IBF Hedemora","Daniel Larsson","Amir Zilic","Daniel Larsson, Amir Zilic"
"124","Utvisning","18:31","","Emma Johansson","Storvreta IBK","Period3","Otillåten trängning",2,"Storvreta IBK - IBF Hedemora","Daniel Larsson","Amir Zilic","Daniel Larsson, Amir Zilic"
"125","Utvisning","07:36","","Malin Eriksson","Gävle GIK","Period1","Otillåten trängning",2,"KAIS Mora UIF - Gävle GIK","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"126","Utvisning","10:55","","Malin Eriksson","Gävle GIK","Period2","Obstruktion",2,"KAIS Mora UIF - Gävle GIK","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"127","Utvisning","15:22","","Alva Zakrisson","KAIS Mora UIF","Period3","Slag",2,"KAIS Mora UIF - Gävle GIK","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"128","Utvisning","13:45","","Emma Hammarsten","Storvreta IBK","Period1","Otillåten trängning",2,"Stenhagens KK - Storvreta IBK","Peter Alenbring","Bo Pettersson Loklint","Peter Alenbring, Bo Pettersson Loklint"
"129","Utvisning","13:30","","Elin Mattsson","Stenhagens KK","Period3","Slag",2,"Stenhagens KK - Storvreta IBK","Peter Alenbring","Bo Pettersson Loklint","Peter Alenbring, Bo Pettersson Loklint"
"130","Utvisning","03:50","","Paulin Andersson","Alunda IBF","Period2","Otillåten trängning",2,"IBF Borlänge - Alunda IBF","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"131","Utvisning","12:56","","Nathalie Jansson","IBF Borlänge","Period2","Otillåten trängning",2,"IBF Borlänge - Alunda IBF","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"132","Utvisning","16:32","","Jonna Vuontisvaara","Alunda IBF","Period2","Felaktigt avstånd",2,"IBF Borlänge - Alunda IBF","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"133","Utvisning","15:23","","Frida Noaksson","Alunda IBF","Period3","Slag",2,"IBF Borlänge - Alunda IBF","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
