"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"123","Utvisning","11:03","","Tea Wennlund","IBK Lockerud Mariestad","Period2","Otillåten trängning",2,"IBK Lockerud Mariestad - Lindome IBK","Albin Jakobsson","Lars Larsson","Albin Jakobsson, Lars Larsson"
"124","Utvisning","18:15","","Jennifer Malm","Lindome IBK","Period2","Slag",2,"IBK Lockerud Mariestad - Lindome IBK","Albin Jakobsson","Lars Larsson","Albin Jakobsson, Lars Larsson"
"125","Utvisning","07:45","","Michaela Holmström","Lindome IBK","Period3","Obstruktion",2,"IBK Lockerud Mariestad - Lindome IBK","Albin Jakobsson","Lars Larsson","Albin Jakobsson, Lars Larsson"
"126","Utvisning","09:30","","Rebecca Andersson","Västra Mälardalen IB","Period2","Slag",2,"Västra Mälardalen IB - Skoghalls IBK","Jörgen Andersson","Daniel Dufvenberg","Jörgen Andersson, Daniel Dufvenberg"
"127","Utvisning","02:36","","Tilda Flodell","Skoghalls IBK","Period3","Otillåten trängning",2,"Västra Mälardalen IB - Skoghalls IBK","Jörgen Andersson","Daniel Dufvenberg","Jörgen Andersson, Daniel Dufvenberg"
"128","Utvisning","13:17","","Linda Augustsson","Åstorp/Kvidinge IBS","Period3","Otillåten trängning",2,"Åstorp/Kvidinge IBS - Fröjereds IF","Johnny Lindberg","Roger Nilsson","Johnny Lindberg, Roger Nilsson"
"129","Utvisning","17:25","","Johanna Johansson","Fröjereds IF","Period3","Hands",2,"Åstorp/Kvidinge IBS - Fröjereds IF","Johnny Lindberg","Roger Nilsson","Johnny Lindberg, Roger Nilsson"
"130","Utvisning","07:14","","Wilma Lundin","IBK Lockerud Mariestad","Period2","Låsning av klubba",2,"Linköping IBK - IBK Lockerud Mariestad","John Awabdeh","Jonathan Varli","John Awabdeh, Jonathan Varli"
"131","Utvisning","01:53","","Matilda Persson","Röke IBK","Period2","Obstruktion",2,"Röke IBK - Lindås Rasta IBK","Thomas Bergström","Jonas Einarsson","Thomas Bergström, Jonas Einarsson"
"132","Utvisning","18:01","","Vicky Sand","Röke IBK","Period2","Fasthållning",2,"Röke IBK - Lindås Rasta IBK","Thomas Bergström","Jonas Einarsson","Thomas Bergström, Jonas Einarsson"
"133","Utvisning","01:28","","Evelina Nydén","IBF Linköping","Period2","Slag",2,"Rönnby Västerås IBK Ungdom - IBF Linköping","Jonas Backman","Oliver Halvarsson","Jonas Backman, Oliver Halvarsson"
"134","Utvisning","09:39","","Ida Pettersson","IBF Linköping","Period2","Slag",2,"Rönnby Västerås IBK Ungdom - IBF Linköping","Jonas Backman","Oliver Halvarsson","Jonas Backman, Oliver Halvarsson"
"135","Utvisning","10:41","","Clara Kalbe","Hovslätts IK","Period2","Låsning av klubba",2,"Hovslätts IK - Röke IBK","Roger Persson","Klas Sjölin","Roger Persson, Klas Sjölin"
"136","Utvisning","05:17","","Emma Svensson","Hovslätts IK","Period3","Otillåten trängning",2,"Hovslätts IK - Röke IBK","Roger Persson","Klas Sjölin","Roger Persson, Klas Sjölin"
"137","Utvisning","09:10","","Matilda Söderlund","Västerås IBS","Period1","Slag",2,"Västerås IBS - Skoghalls IBK","Jörgen Andersson","Daniel Dufvenberg","Jörgen Andersson, Daniel Dufvenberg"
"138","Utvisning","03:48","","Mikaela Målström","Skoghalls IBK","Period3","Låsning av klubba",2,"Västerås IBS - Skoghalls IBK","Jörgen Andersson","Daniel Dufvenberg","Jörgen Andersson, Daniel Dufvenberg"
"139","Utvisning","18:38","","Mathilda Jansson","Skoghalls IBK","Period3","Hands",2,"Västerås IBS - Skoghalls IBK","Jörgen Andersson","Daniel Dufvenberg","Jörgen Andersson, Daniel Dufvenberg"
"140","Utvisning","03:54","","Jessica Carlsson","Västra Mälardalen IB","Period2","Upprepade förseelser",2,"Linköping IBK - Västra Mälardalen IB","Anders Fredriksson","Pierre Malmgren","Anders Fredriksson, Pierre Malmgren"
"141","Utvisning","11:53","","Caroline Hansen","Linköping IBK","Period2","Slag",2,"Linköping IBK - Västra Mälardalen IB","Anders Fredriksson","Pierre Malmgren","Anders Fredriksson, Pierre Malmgren"
"142","Utvisning","19:50","","Emma Svensson","Linköping IBK","Period2","Slag",2,"Linköping IBK - Västra Mälardalen IB","Anders Fredriksson","Pierre Malmgren","Anders Fredriksson, Pierre Malmgren"
"143","Utvisning","08:17","","Cornelia Jansson","Telge SIBK","Period2","Obstruktion",2,"IBF Linköping - Telge SIBK","Tobias Berger","Shari Tingman","Tobias Berger, Shari Tingman"
"144","Utvisning","19:22","","Ida Pettersson","IBF Linköping","Period2","Slag",2,"IBF Linköping - Telge SIBK","Tobias Berger","Shari Tingman","Tobias Berger, Shari Tingman"
"145","Utvisning","13:25","","Sofie Rissveds","Linköping IBK","Period2","Slag",2,"Hovslätts IK - Linköping IBK","Thomas Bergström","Jonas Einarsson","Thomas Bergström, Jonas Einarsson"
"146","Utvisning","03:35","","Lisa Fallberg","Hovslätts IK","Period3","Slag",2,"Hovslätts IK - Linköping IBK","Thomas Bergström","Jonas Einarsson","Thomas Bergström, Jonas Einarsson"
"147","Utvisning","12:01","","Felicia Nyström","Hovslätts IK","Period3","Slag",2,"Hovslätts IK - Linköping IBK","Thomas Bergström","Jonas Einarsson","Thomas Bergström, Jonas Einarsson"
"148","Utvisning","16:53","","Melanie Callin","Telge SIBK","Period1","Obstruktion",2,"Telge SIBK - Fröjereds IF","Kent Erlandsson","Henrik Ibjer","Kent Erlandsson, Henrik Ibjer"
"149","Utvisning","11:00","","Moa Schönning","Fröjereds IF","Period2","Fasthållning",2,"Telge SIBK - Fröjereds IF","Kent Erlandsson","Henrik Ibjer","Kent Erlandsson, Henrik Ibjer"
"150","Utvisning","04:12","","Emelie Isaksson","Rönnby Västerås IBK Ungdom","Period1","Otillåten trängning",2,"Lindome IBK - Rönnby Västerås IBK Ungdom","Oliver Engström","Kevin Larsson","Oliver Engström, Kevin Larsson"
"151","Utvisning","11:48","","Emelie Isaksson","Rönnby Västerås IBK Ungdom","Period2","Slag",2,"Lindome IBK - Rönnby Västerås IBK Ungdom","Oliver Engström","Kevin Larsson","Oliver Engström, Kevin Larsson"
"152","Utvisning","18:38","","Ellen Nyman","IBK Lockerud Mariestad","Period1","Fördröjande av spelet",2,"Åstorp/Kvidinge IBS - IBK Lockerud Mariestad","Erik Hindemith","Fredrik Lundborg","Erik Hindemith, Fredrik Lundborg"
"153","Utvisning","19:52","","Casandra Persson","Åstorp/Kvidinge IBS","Period2","Upprepade förseelser",2,"Åstorp/Kvidinge IBS - IBK Lockerud Mariestad","Erik Hindemith","Fredrik Lundborg","Erik Hindemith, Fredrik Lundborg"
"154","Utvisning","17:56","","Linda Nilsson","Åstorp/Kvidinge IBS","Period3","Slag",2,"Åstorp/Kvidinge IBS - IBK Lockerud Mariestad","Erik Hindemith","Fredrik Lundborg","Erik Hindemith, Fredrik Lundborg"
"155","Utvisning","18:57","","Lisa Ekström","IBK Lockerud Mariestad","Period3","Hög klubba",2,"Åstorp/Kvidinge IBS - IBK Lockerud Mariestad","Erik Hindemith","Fredrik Lundborg","Erik Hindemith, Fredrik Lundborg"
"156","Utvisning","13:23","","Ida Frostensson","Röke IBK","Period1","Fasthållning",2,"Linköping IBK - Röke IBK","Jonas Einarsson","Jonas Ottosson","Jonas Einarsson, Jonas Ottosson"
"157","Utvisning","10:23","","Lovisa Byman","Linköping IBK","Period3","Slag",2,"Linköping IBK - Röke IBK","Jonas Einarsson","Jonas Ottosson","Jonas Einarsson, Jonas Ottosson"
"158","Utvisning","19:00","","Maja Gustavsson","Röke IBK","Period3","Slag",2,"Linköping IBK - Röke IBK","Jonas Einarsson","Jonas Ottosson","Jonas Einarsson, Jonas Ottosson"
"159","Utvisning","16:44","","Rebecca Norman","Rönnby Västerås IBK Ungdom","Period3","Upprepade förseelser",2,"Rönnby Västerås IBK Ungdom - IBK Lockerud Mariestad","Kent Erlandsson","Henrik Ibjer","Kent Erlandsson, Henrik Ibjer"
"160","Utvisning","08:49","","Vera Sivertson","Västra Mälardalen IB","Period2","Slag",2,"Västra Mälardalen IB - Hovslätts IK","Albin Jakobsson","Lars Larsson","Albin Jakobsson, Lars Larsson"
"161","Utvisning","03:48","","Matilda Henriksson","Västra Mälardalen IB","Period2","Hög klubba",2,"Västerås IBS - Västra Mälardalen IB","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"162","Utvisning","00:59","","Linnea Ekstrand","Västra Mälardalen IB","Period3","Hårt spel 2",2,"Västerås IBS - Västra Mälardalen IB","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"163","Utvisning","03:16","","Vanessa Hellman","Västerås IBS","Period3","Slag",2,"Västerås IBS - Västra Mälardalen IB","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
